year,institute_name,academic_program_name,seat_type,gender,opening_rank,closing_rank
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OPEN,Female-only (incl Supernumerary),2212,2856
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OPEN (PwD),Gender-Neutral,118,118
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",EWS,Gender-Neutral,137,212
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",EWS,Female-only (incl Supernumerary),504,504
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",EWS (PwD),Gender-Neutral,17,17
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,309,681
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OBC-NCL,Female-only (incl Supernumerary),1558,2314
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OBC-NCL (PwD),Gender-Neutral,57,57
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",SC,Gender-Neutral,357,646
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",SC,Female-only (incl Supernumerary),1138,1432
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",ST,Gender-Neutral,267,325
2022,IIT Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",ST,Female-only (incl Supernumerary),725,725
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1772,3155
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),4746,8176
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,160,57
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,408,592
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1156,1412
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,929,1529
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),3369,4501
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,561,914
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1642,1967
2022,IIT Kanpur,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,300,465
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,817,1082
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OPEN,Female-only (incl Supernumerary),3018,3060
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OPEN (PwD),Gender-Neutral,161,161
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",EWS,Gender-Neutral,224,246
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",EWS,Female-only (incl Supernumerary),591,591
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,634,833
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OBC-NCL,Female-only (incl Supernumerary),2453,2497
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",SC,Gender-Neutral,432,588
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",SC,Female-only (incl Supernumerary),1096,1096
2022,IIT Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",ST,Gender-Neutral,348,378
2022,IIT Kanpur<br>,"Chemistry (4 Years, Bachelor of Science)",ST<br>,Female-only (incl Supernumerary) ,1471,1471
2022,IIT Kanpur<br>,"Mechanical Engineering (4 Years, B. Tech)",ST<br>,Female-only (incl Supernumerary) ,797,838
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,4341,6297
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,10202,12716
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,102,58
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,1789,2209
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1891,2582
2022,~~ IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,871,1380
2022,~~ IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~OPEN~~<br>,Gender-Neutral ,1010,6383
2022,~~ IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~EWS~~<br>,Gender-Neutral ,1252,1568
2022,~~ IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,7197,7850
2022,~~ IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~SC~~<br>,Gender-Neutral ,2095,2446
2022,~~ IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~SC~~<br>,Female-only (incl Supernumerary) ,2559,2559
2022,~~IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,881,1078
2022,~~IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,4702,5512
2022,~~IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,2198,2372
2022,~~IIT Kanpur~~<br>,"Civil Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,232,430
2022,~~IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,8845,12428
2022,~~IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~EWS~~<br>,Female-only (incl Supernumerary) ,3100,3100
2022,~~IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~OBC-NCL~~<br>,Gender-Neutral ,2995,3781
2022,~~IIT Kanpur~~<br>,"Physics (4 Years, Bachelor of Science)",~~ST~~<br>,Gender-Neutral ,1114,1383
2022,~~ IIT Kanpur~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),754,890
2022,~~ IIT Kanpur~~,"Physics (4 Years, Bachelor of Science)",~~ST~~,Female-only (incl Supernumerary),248,248
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1245,3881
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),1602,8042
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,165,165
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,545,862
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1504,1504
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1307,1666
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),3069,4623
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",SC,Gender-Neutral,659,1248
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1704,1830
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",ST,Gender-Neutral,438,500
2022,IIT Madras,"Aerospace Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),664,664
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,4647,4819
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),7705,7705
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,93,93
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,966,966
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,1752,1957
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,836,836
2022,IIT Madras,"Aerospace Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),2027,2027
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1676,8056
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),4363,5674
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1592,1773
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (incl Supernumerary),2940,2940
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,2566,3502
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),5728,6848
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1543,1999
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),2643,3306
2022,IIT Madras,"Biological Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,981,1081
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,8081,11452
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (incl Supernumerary),13552,16460
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Gender-Neutral,1829,2018
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Female-only (incl Supernumerary),3343,3343
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Gender-Neutral,3528,4948
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Female-only (incl Supernumerary),7194,8172
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Gender-Neutral,1756,2722
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Female-only (incl Supernumerary),3204,3427
2022,IIT Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",ST,Gender-Neutral,1010,1390
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1276,4677
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),4701,8921
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,62,75
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,580,838
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1343,1608
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1275,2096
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),2768,4256
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,762,1329
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1920,2085
2022,IIT Madras,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,315,520
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,6,175
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),425,617
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,4,6
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Female-only (incl Supernumerary),27,27
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,25,34
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),60,60
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,37,88
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),162,207
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,7,7
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Female-only (incl Supernumerary),46,46
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,33,53
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),21,54
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,19,24
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),80,87
2022,IIT Madras,"Computer Science and Engineering (4 Years, B. Tech)",ST (PwD),Gender-Neutral,3,3
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,252,1028
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),620,2184
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,20,55
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,168,272
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),394,469
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,240,547
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),768,1553
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,17,17
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Female-only (incl Supernumerary),29,29
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,186,367
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),408,720
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,70,198
2022,IIT Madras,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),184,402
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,2353,5374
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),5932,8618
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,720,1144
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (incl Supernumerary),2344,2344
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,1314,2294
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),3099,5131
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1009,1653
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),2040,2289
2022,IIT Madras,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,726,991
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,827,2786
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),2783,7823
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,104,124
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,406,669
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1134,1274
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,573,1258
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),1965,3765
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,49,49
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,259,788
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1041,1570
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,241,426
2022,IIT Madras,"Mechanical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),524,643
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4279,6305
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),9722,11090
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1009,1218
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1834,1925
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2233,2691
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),4964,5222
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1149,1554
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2422,2466
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",ST,Gender-Neutral,560,653
2022,IIT Madras,"Metallurgical and Materials Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),881,881
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5877,7966
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),9043,13887
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1159,1373
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),3047,3047
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2618,3287
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),5882,6382
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1521,1796
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2910,3146
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",ST,Gender-Neutral,745,901
2022,IIT Madras,"Naval Architecture and Ocean Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),1003,1003
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,106,4318
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (incl Supernumerary),10266,10266
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Gender-Neutral,1048,1048
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Female-only (incl Supernumerary),3668,3668
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Gender-Neutral,3007,3053
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Female-only (incl Supernumerary),6524,6524
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Gender-Neutral,1324,1624
2022,IIT Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",ST,Gender-Neutral,1060,1060
2022,IIT Madras<br>,"Chemical Engineering (4 Years, B. Tech)",ST<br>,Female-only (incl Supernumerary) ,772,788
2022,IIT Madras<br>,"Engineering Design (5 Years, B. Tech - M.Tech Dual Deg.)",ST<br>,Female-only (incl Supernumerary) ,1279,1279
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,4224,6106
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,98,98
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,772,1004
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1662,2440
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,979,2249
2022,~~ IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,169,360
2022,~~ IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,1062,2090
2022,~~ IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,3807,7936
2022,~~ IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,1559,1559
2022,~~ IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1101,1417
2022,~~ IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,763,1274
2022,~~IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,9204,10183
2022,~~IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,1769,1896
2022,~~IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,3801,4932
2022,~~IIT Madras~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,864,1252
2022,~~IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,628,773
2022,~~IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,3448,4723
2022,~~IIT Madras~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,971,1751
2022,~~ IIT Madras~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),657,685
2022,~~IIT Madras~~,"Engineering Physics (4 Years, B. Tech)",~~ST~~,Gender-Neutral,656,763
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5991,9270
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),14421,14914
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1429,1679
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2748,2748
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3391,4031
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),5743,7184
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1844,2158
2022,IIT Gandhinagar,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2784,3005
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1201,1366
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),3000,3277
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,191,225
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),475,475
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,20,20
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,446,623
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),1078,1098
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,18,18
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,185,332
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),737,758
2022,IIT Gandhinagar,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,126,127
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1444,2008
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),3809,4376
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,92,92
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,367,392
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,631,728
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),2969,2969
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,538,631
